age,balance,campaign,pdays,last_contact,poutcome_success
35,178,2,-1,96,0
38,2117,2,-1,96,0
34,-324,4,-1,96,0
37,2686,4,-1,96,0
58,2553,2,-1,96,0
36,3,2,-1,96,0
47,6703,3,-1,96,0
55,64,6,-1,96,0
43,244,2,-1,96,0
54,0,7,-1,96,0
57,663,2,-1,96,0
59,316,4,-1,96,0
50,490,5,-1,96,0
40,539,2,-1,96,0
44,624,2,-1,96,0
39,668,2,-1,96,0
60,2858,2,-1,96,0
52,51,2,-1,96,0
42,245,2,-1,96,0
58,361,2,-1,96,0
51,429,2,-1,96,0
39,1387,2,-1,96,0
59,1021,2,-1,96,0
40,591,6,-1,96,0
59,46,2,-1,96,0
56,1119,2,-1,96,0
40,282,4,-1,96,0
48,141,8,-1,96,0
32,2349,5,-1,96,0
60,491,4,-1,96,0
32,20,2,-1,96,0
33,852,8,-1,96,0
34,401,4,-1,96,0
30,1384,2,-1,96,0
32,6284,8,-1,96,0
46,3262,8,-1,96,0
34,3031,6,-1,96,0
30,409,4,-1,96,0
50,1200,3,-1,96,0
34,1262,1,-1,96,0
45,0,2,-1,96,0
60,97,4,-1,96,0
45,2307,3,-1,96,0
32,303,3,-1,96,0
32,1732,3,-1,96,0
51,47,4,-1,92,0
30,44,4,-1,92,0
57,2774,6,-1,92,0
32,3818,4,-1,92,0
30,913,4,-1,92,0
30,13763,3,-1,92,0
56,2442,7,-1,92,0
46,5,3,-1,92,0
57,490,5,-1,92,0
45,1621,8,-1,92,0
36,110,4,-1,92,0
34,176,4,-1,92,0
49,1157,4,-1,92,0
43,-173,7,-1,92,0
35,0,6,-1,92,0
60,5450,4,-1,92,0
48,3324,4,-1,92,0
60,8121,7,-1,92,0
33,5641,2,-1,92,0
33,804,2,-1,92,0
54,3797,2,-1,92,0
48,199,2,-1,92,0
33,389,2,-1,92,0
54,0,2,-1,92,0
58,796,7,-1,92,0
42,1064,2,-1,92,0
60,1211,2,-1,92,0
39,429,6,-1,92,0
44,1764,2,-1,92,0
52,3732,2,-1,92,0
32,0,4,-1,92,0
54,2883,5,-1,92,0
48,14148,2,-1,92,0
45,376,2,-1,92,0
31,431,2,-1,92,0
46,250,6,-1,92,0
56,324,5,-1,92,0
49,418,7,-1,92,0
30,0,3,-1,92,0
35,0,5,-1,92,0
36,2603,5,-1,92,0
35,548,11,-1,92,0
30,2832,6,-1,92,0
51,1840,3,-1,92,0
37,2074,2,-1,92,0
45,256,7,-1,92,0
33,-5,4,-1,92,0
54,3601,3,-1,92,0
58,2180,4,-1,92,0
42,3038,7,-1,92,0
37,481,6,-1,91,0
49,0,6,-1,91,0
45,2119,15,-1,91,0
38,216,4,-1,91,0
50,60,2,-1,91,0
47,43,2,-1,91,0
41,1,4,-1,91,0
53,4380,7,-1,91,0
56,74,2,-1,91,0
39,285,2,-1,91,0
38,103,4,-1,91,0
49,-962,2,-1,91,0
49,0,2,-1,91,0
43,143,2,-1,91,0
42,2137,4,-1,91,0
56,20,3,-1,91,0
45,107,11,-1,91,0
56,33,2,-1,91,0
30,126,2,-1,91,0
51,401,6,-1,91,0
57,3288,4,-1,91,0
46,558,6,-1,91,0
32,644,2,-1,91,0
30,0,2,-1,91,0
38,231,2,-1,91,0
55,2537,5,-1,91,0
36,734,2,-1,91,0
55,0,4,-1,91,0
33,801,4,-1,91,0
32,4133,6,-1,91,0
60,600,6,-1,91,0
36,0,6,-1,91,0
55,17,4,-1,91,0
56,64,4,-1,91,0
57,2120,4,-1,91,0
40,171,3,-1,91,0
35,141,2,-1,91,0
32,266,2,-1,91,0
33,808,16,-1,91,0
57,114,2,-1,91,0
40,409,2,-1,91,0
34,82,4,-1,91,0
43,227,2,-1,91,0
55,168,2,-1,91,0
36,11,2,-1,91,0
57,-133,2,-1,91,0
33,47,2,-1,91,0
47,5401,2,-1,91,0
46,0,1,-1,91,0
46,0,1,-1,91,0
33,2666,3,-1,91,0
52,7135,3,-1,91,0
43,3820,5,-1,91,0
47,266,1,-1,91,0
50,128,1,-1,91,0
41,30,7,-1,91,0
59,19,3,-1,91,0
47,1361,3,-1,91,0
30,151,4,-1,91,0
33,0,3,-1,91,0
41,15302,4,-1,91,0
44,1802,5,-1,91,0
36,85,3,-1,91,0
51,260,2,-1,91,0
42,329,3,-1,91,0
56,605,6,-1,91,0
32,3345,3,-1,91,0
58,0,5,-1,90,0
46,979,5,-1,90,0
55,852,6,-1,90,0
42,7,7,-1,90,0
34,1339,8,-1,90,0
53,75,2,-1,90,0
52,223,4,-1,90,0
50,452,2,-1,90,0
30,3048,2,-1,90,0
44,331,4,-1,90,0
51,-12,7,-1,90,0
31,2294,2,-1,90,0
52,-33,2,-1,90,0
40,4328,2,-1,90,0
39,51,2,-1,90,0
53,15,2,-1,90,0
34,0,2,-1,90,0
38,260,2,-1,90,0
38,0,4,-1,90,0
37,1572,6,-1,90,0
37,23,2,-1,90,0
31,141,2,-1,90,0
53,1357,2,-1,90,0
51,107,4,-1,90,0
32,0,4,-1,90,0
34,0,2,-1,90,0
33,0,4,-1,90,0
55,128,2,-1,90,0
41,248,2,-1,90,0
44,0,2,-1,90,0
32,-22,2,-1,90,0
37,-318,20,-1,90,0
45,0,2,-1,90,0
36,3,4,-1,90,0
32,169,2,-1,90,0
34,1553,2,-1,90,0
51,51,8,-1,90,0
31,69,2,-1,90,0
32,20,2,-1,90,0
41,-4,6,-1,90,0
35,1144,13,-1,90,0
46,417,2,-1,90,0
51,173,2,-1,90,0
33,344,4,-1,90,0
31,22546,4,-1,90,0
48,109,4,-1,90,0
50,2130,4,-1,90,0
38,3440,10,-1,90,0
35,179,2,-1,90,0
53,988,5,-1,90,0
49,3,2,-1,90,0
37,16,1,-1,90,0
30,2403,2,-1,90,0
49,1912,4,-1,90,0
39,0,3,-1,90,0
47,665,3,-1,90,0
44,5004,2,-1,90,0
37,198,5,-1,90,0
35,80,5,-1,90,0
42,2328,2,-1,90,0
33,12,5,-1,90,0
40,2014,5,-1,90,0
33,23,3,-1,90,0
34,10890,14,-1,90,0
55,35,4,-1,90,0
57,3250,3,-1,90,0
51,3486,11,-1,90,0
43,253,5,-1,89,0
54,205,6,-1,89,0
40,185,2,-1,89,0
40,572,2,-1,89,0
51,-3,2,-1,89,0
40,52527,11,-1,89,0
33,213,2,-1,89,0
36,0,2,-1,89,0
30,0,6,-1,89,0
32,0,2,-1,89,0
32,4,2,-1,89,0
50,-210,7,-1,89,0
33,167,2,-1,89,0
45,1251,4,-1,89,0
55,11,2,-1,89,0
35,249,8,-1,89,0
53,144,4,-1,89,0
33,15,2,-1,89,0
31,0,2,-1,89,0
34,-255,2,-1,89,0
48,91,8,-1,89,0
30,562,4,-1,89,0
32,46,6,-1,89,0
50,533,4,-1,89,0
31,176,4,-1,89,0
31,506,4,-1,89,0
37,31,4,-1,89,0
45,1179,6,-1,89,0
31,110,4,-1,89,0
32,0,2,-1,89,0
60,1446,6,-1,89,0
52,0,4,-1,89,0
31,424,2,-1,89,0
57,1401,22,-1,89,0
34,0,4,-1,89,0
30,151,1,-1,89,0
43,0,3,-1,89,0
30,55,1,-1,89,0
37,510,6,-1,89,0
55,196,1,-1,89,0
49,57,3,-1,89,0
32,41,5,-1,89,0
31,351,3,-1,89,0
55,644,3,-1,89,0
39,1363,3,-1,89,0
33,206,3,-1,89,0
47,11,3,-1,89,0
32,0,3,-1,89,0
36,0,1,-1,89,0
30,69,1,-1,89,0
54,1090,7,-1,89,0
53,0,1,-1,89,0
55,2384,20,-1,89,0
35,-146,1,-1,89,0
55,0,2,-1,88,0
31,22,5,-1,88,0
34,260,2,-1,88,0
32,-420,2,-1,88,0
31,0,2,-1,88,0
52,1227,4,-1,88,0
30,398,2,-1,88,0
42,580,2,-1,88,0
47,0,9,-1,88,0
49,27,2,-1,88,0
31,94,2,-1,88,0
41,965,10,-1,88,0
32,14,6,-1,88,0
56,415,2,-1,88,0
31,1536,2,-1,88,0
52,189,2,-1,88,0
38,0,2,-1,88,0
46,225,6,-1,88,0
30,347,2,-1,88,0
59,575,3,-1,88,0
34,478,2,-1,88,0
31,1,2,-1,88,0
33,4570,2,-1,88,0
46,599,2,-1,88,0
55,100,4,-1,88,0
31,125,2,-1,88,0
32,0,2,-1,88,0
50,195,2,-1,88,0
33,80,2,-1,88,0
46,273,2,-1,88,0
50,7907,2,-1,88,0
49,11,2,-1,88,0
36,1898,4,-1,88,0
52,335,5,-1,88,0
33,112,4,-1,88,0
35,1496,4,-1,88,0
30,882,6,-1,88,0
30,817,4,-1,88,0
30,696,4,-1,88,0
59,57,11,-1,88,0
31,-201,4,-1,88,0
36,159,4,-1,88,0
31,47,4,-1,88,0
32,4,4,-1,88,0
57,318,4,-1,88,0
59,1575,11,-1,88,0
55,1598,4,-1,88,0
57,0,6,-1,88,0
45,88,3,-1,88,0
59,0,1,-1,88,0
41,65,1,-1,88,0
47,871,9,-1,88,0
37,1725,7,-1,88,0
43,445,18,-1,88,0
30,-517,2,-1,88,0
59,6264,16,-1,88,0
46,304,5,-1,88,0
55,176,11,-1,88,0
50,321,11,-1,88,0
53,1,10,-1,88,0
49,397,1,-1,88,0
40,2,5,-1,88,0
44,56,8,-1,88,0
33,635,1,-1,88,0
31,34,1,-1,88,0
33,15,1,-1,88,0
57,0,1,-1,88,0
41,46,1,-1,88,0
60,963,10,-1,88,0
31,4028,5,-1,85,0
39,115,9,-1,85,0
58,0,4,-1,85,0
52,381,12,-1,85,0
50,0,3,-1,85,0
59,6271,5,-1,85,0
35,275,5,-1,85,0
33,161,9,-1,85,0
37,0,4,-1,85,0
40,237,5,-1,85,0
37,566,4,-1,85,0
49,635,3,-1,85,0
56,3197,13,-1,85,0
52,597,4,-1,85,0
34,545,4,-1,85,0
47,1990,4,-1,85,0
58,0,5,-1,85,0
33,584,5,-1,85,0
35,29,4,-1,85,0
30,42,6,-1,85,0
58,5188,6,-1,85,0
33,430,2,-1,85,0
36,0,2,-1,85,0
30,604,2,-1,85,0
36,2397,9,-1,85,0
41,51,8,-1,85,0
39,130,18,-1,85,0
33,49,3,-1,85,0
52,142,6,-1,85,0
34,169,4,-1,85,0
55,740,3,-1,85,0
31,2652,9,-1,85,0
59,0,4,-1,85,0
30,3418,7,-1,85,0
43,275,6,-1,85,0
34,15,7,-1,85,0
54,2255,6,-1,85,0
31,0,6,-1,85,0
32,251,6,-1,85,0
32,309,3,-1,85,0
40,103,7,-1,85,0
30,4213,4,-1,85,0
54,3777,2,-1,85,0
31,244,4,-1,85,0
59,6144,5,-1,85,0
45,222,11,-1,85,0
30,420,3,-1,85,0
52,3163,6,-1,85,0
49,5244,4,-1,85,0
49,272,18,-1,85,0
43,778,5,-1,85,0
59,0,5,-1,85,0
44,268,5,-1,84,0
42,0,16,-1,84,0
61,7935,17,-1,84,0
52,1401,8,-1,84,0
47,175,7,-1,84,0
33,0,4,-1,84,0
32,39,11,-1,84,0
53,18,4,-1,84,0
48,0,5,-1,84,0
30,10,8,-1,84,0
53,206,6,-1,84,0
57,31,2,-1,84,0
47,0,4,-1,84,0
35,7838,23,-1,84,0
32,0,2,-1,84,0
43,-166,2,-1,84,0
30,19,2,-1,84,0
59,3096,17,-1,84,0
55,630,2,-1,84,0
45,512,2,-1,84,0
54,19,2,-1,84,0
40,0,16,-1,84,0
42,154,10,-1,84,0
47,0,4,-1,84,0
49,108,6,-1,84,0
47,581,6,-1,84,0
50,1617,4,-1,84,0
32,5,4,-1,84,0
41,236,4,-1,84,0
52,385,4,-1,84,0
35,71,4,-1,84,0
37,725,13,-1,84,0
50,370,6,-1,84,0
33,362,6,-1,84,0
36,23,11,-1,84,0
32,0,3,-1,84,0
34,1974,3,-1,84,0
30,1271,5,-1,84,0
31,734,9,-1,84,0
56,370,12,-1,84,0
59,745,9,-1,84,0
40,0,7,-1,84,0
36,154,7,-1,84,0
36,699,8,-1,84,0
38,-363,2,-1,84,0
32,387,4,-1,84,0
31,526,13,-1,84,0
39,373,4,-1,84,0
32,485,14,-1,84,0
34,296,13,-1,83,0
38,187,7,-1,83,0
50,1503,12,-1,83,0
45,917,8,-1,83,0
51,3413,7,-1,83,0
58,0,13,-1,83,0
52,1158,4,-1,83,0
37,143,6,-1,83,0
32,1836,9,-1,83,0
49,-417,20,-1,83,0
59,2396,6,-1,83,0
41,6563,8,-1,83,0
40,336,6,-1,83,0
59,0,11,-1,83,0
44,-84,6,-1,83,0
35,344,16,-1,83,0
31,313,2,-1,83,0
33,7084,8,-1,83,0
36,30,2,-1,83,0
38,3228,8,-1,83,0
32,0,2,-1,83,0
51,16,2,-1,83,0
47,6,4,-1,83,0
33,-173,4,-1,83,0
38,-453,9,-1,83,0
56,605,6,-1,83,0
42,314,22,-1,83,0
31,607,5,-1,83,0
52,470,8,-1,83,0
49,2809,9,-1,83,0
34,1057,10,-1,83,0
32,157,4,-1,83,0
35,198,13,-1,83,0
33,48,14,-1,83,0
48,2321,7,-1,83,0
39,816,3,-1,83,0
58,1905,5,-1,83,0
56,83,11,-1,83,0
32,5118,12,-1,83,0
54,124,11,-1,83,0
55,1713,5,-1,83,0
35,753,9,-1,83,0
53,12,10,-1,83,0
32,930,7,-1,83,0
32,725,4,-1,83,0
40,-1545,13,-1,83,0
50,238,5,-1,83,0
52,190,3,-1,83,0
47,-315,9,-1,83,0
54,-102,7,-1,83,0
32,518,5,-1,83,0
38,0,3,-1,83,0
33,5943,8,-1,82,0
32,2629,4,-1,82,0
30,0,10,-1,82,0
58,-146,8,-1,82,0
58,0,19,-1,82,0
34,630,8,-1,82,0
34,0,11,-1,82,0
55,3207,12,-1,82,0
32,36,7,-1,82,0
30,0,6,-1,82,0
56,556,4,-1,82,0
41,1559,7,-1,82,0
37,839,11,-1,82,0
33,0,2,-1,82,0
52,-542,2,-1,82,0
42,-105,2,-1,82,0
57,75,2,-1,82,0
32,0,13,-1,82,0
50,1545,8,-1,82,0
44,2179,10,-1,82,0
55,185,4,-1,82,0
53,761,6,-1,82,0
42,759,6,-1,82,0
37,6743,13,-1,82,0
55,0,28,-1,82,0
44,134,4,-1,82,0
53,5603,6,-1,82,0
33,6174,14,-1,82,0
42,59,13,-1,82,0
54,0,6,-1,82,0
55,879,8,-1,82,0
37,729,8,-1,82,0
58,7881,8,-1,82,0
49,2420,13,-1,82,0
38,173,8,-1,82,0
33,111,23,-1,82,0
34,0,6,-1,82,0
31,0,16,-1,82,0
34,-173,2,-1,82,0
53,658,25,-1,82,0
35,75,19,-1,82,0
52,118,20,-1,82,0
36,466,1,-1,82,0
32,-300,9,-1,82,0
39,1522,8,-1,82,0
45,77,1,-1,82,0
45,12,3,-1,82,0
30,42,3,-1,82,0
37,552,1,-1,82,0
43,685,7,-1,82,0
34,2032,12,-1,82,0
50,565,3,-1,82,0
31,182,5,-1,82,0
35,556,8,-1,82,0
30,3,6,-1,82,0
49,588,9,-1,82,0
42,3501,22,-1,82,0
47,3440,10,-1,82,0
36,63,14,-1,82,0
30,1286,12,-1,82,0
35,1684,8,-1,82,0
38,0,10,-1,82,0
60,-50,12,-1,82,0
55,55,17,-1,82,0
32,235,6,-1,82,0
32,792,2,-1,81,0
33,2059,2,-1,81,0
36,432,2,-1,81,0
59,0,2,-1,81,0
37,4293,2,-1,81,0
42,0,12,-1,81,0
38,82,13,-1,81,0
45,373,11,-1,81,0
32,134,2,-1,81,0
38,300,5,-1,81,0
30,32,2,-1,81,0
45,54,3,-1,81,0
37,160,2,-1,81,0
51,462,2,-1,81,0
35,0,2,-1,81,0
48,700,2,-1,81,0
39,239,2,-1,81,0
46,877,2,-1,81,0
32,284,2,-1,81,0
34,96,2,-1,81,0
32,444,2,-1,81,0
31,-2,2,-1,81,0
36,4,2,-1,81,0
38,1314,2,-1,81,0
39,0,2,-1,81,0
56,628,2,-1,81,0
50,0,2,-1,81,0
33,233,2,-1,81,0
55,0,2,-1,81,0
47,310,2,-1,81,0
41,2408,2,-1,81,0
46,1685,2,-1,81,0
39,36,2,-1,81,0
38,173,4,-1,81,0
49,102,2,-1,81,0
42,-166,4,-1,81,0
43,257,6,-1,81,0
40,0,3,-1,81,0
33,842,4,-1,81,0
33,1255,4,-1,81,0
41,-120,4,-1,81,0
54,324,11,-1,81,0
41,5936,11,-1,81,0
55,46,4,-1,81,0
36,10,4,-1,81,0
38,46,4,-1,81,0
33,74,2,-1,81,0
37,-3,4,-1,81,0
52,627,10,-1,81,0
49,1683,4,-1,81,0
36,35,2,-1,81,0
32,224,4,-1,81,0
37,449,4,-1,81,0
46,591,2,-1,81,0
39,0,6,-1,81,0
37,0,12,-1,81,0
47,84,3,-1,81,0
37,3452,9,-1,81,0
28,9,1,-1,32,0
37,199,1,-1,31,0
48,1279,1,-1,29,0
45,5346,1,-1,28,0
36,2415,1,86,27,0
40,3352,1,-1,26,0
56,589,1,147,26,1
26,1445,1,-1,26,0
37,1967,1,-1,22,0
39,437,1,-1,22,0
27,2329,1,-1,22,0
35,7506,1,-1,19,0
34,0,1,-1,19,0
35,3623,1,-1,19,0
27,185,1,-1,18,0
41,523,1,-1,14,0
56,6619,1,-1,14,0
40,5060,1,-1,9,0
34,899,1,170,6,0
43,219,1,-1,5,0
32,700,1,-1,5,0
49,3608,1,-1,5,0
32,2089,1,-1,4,0
30,816,1,-1,4,0
44,1631,1,195,1,0
58,-942,1,-1,1,0
35,1577,1,-1,1,0
41,7028,1,-1,1,0
50,665,1,-1,1,0
34,105,1,196,1,0
40,1623,1,167,1,0
47,0,1,-1,1,0
43,1648,1,-1,1,0
56,6798,1,-1,1,0
54,69,1,-1,1,0
58,425,1,-1,1,0
45,1323,1,-1,1,0
47,1028,1,-1,1,0
50,4278,1,-1,1,0
53,65,1,-1,1,0
45,1477,1,132,1,0
39,401,1,129,1,0
44,1034,1,-1,1,0
40,17,1,-1,1,0
43,0,1,-1,1,0
57,1540,1,-1,1,0
50,0,1,-1,1,0
57,1749,2,-1,1,0
46,-60,1,-1,1,0
59,6284,1,-1,1,0
44,0,1,-1,1,0
49,1084,1,-1,1,0
54,5249,1,-1,1,0
50,633,1,111,1,0
47,4403,1,-1,1,0
42,69,1,-1,1,0
33,326,1,-1,1,0
40,856,1,-1,1,0
50,246,1,123,1,0
41,0,1,-1,1,0
54,0,1,-1,1,0
50,5420,1,-1,1,0
49,272,1,-1,1,0
40,5766,2,173,1,0
36,5057,1,166,1,0
58,4962,1,-1,1,0
54,865,1,-1,1,0
48,8106,1,111,1,0
45,30,1,-1,1,0
51,518,1,-1,1,0
49,12226,2,-1,1,0
53,1364,1,115,1,0
46,46,1,152,1,0
51,-355,2,-1,1,0
52,2578,1,-1,1,0
36,7343,1,-1,1,0
46,1306,1,-1,1,0
40,1952,1,-1,1,0
54,472,2,150,1,0
30,1435,3,-1,1,0
41,0,2,-1,1,0
43,-36,1,104,1,0
43,0,2,193,1,0
37,1467,1,-1,1,0
38,0,1,-1,1,0
48,427,1,-1,1,0
54,2398,1,-1,1,0
39,0,1,-1,1,0
47,2192,1,-1,1,0
45,4005,1,-1,1,0
32,0,2,-1,1,0
35,0,1,-1,1,0
51,17092,1,-1,1,0
53,6164,1,-1,1,0
56,13,1,-1,1,0
44,300,1,-1,1,0
58,2747,2,-1,1,0
32,81,1,-1,1,0
42,373,1,154,1,0
45,2020,1,131,1,0
52,0,2,-1,1,0
51,-174,1,-1,1,0
56,588,2,-1,1,0
45,0,1,-1,1,0
53,2289,1,-1,1,0
51,248,2,126,1,0
44,226,3,-1,1,0
41,4593,1,-1,1,0
50,4,1,96,1,0
58,3111,1,188,1,0
40,0,1,-1,1,0
42,1143,1,-1,1,0
41,0,1,-1,1,0
59,34247,2,-1,1,0
55,0,1,-1,1,0
39,2,1,-1,1,0
36,3837,1,193,1,1
32,0,2,195,1,0
33,2155,1,-1,1,0
41,20,1,151,1,0
51,230,1,195,1,0
44,3843,1,150,1,0
56,109,1,129,1,0
59,3640,2,-1,1,0
34,1049,2,129,1,0
38,0,2,193,1,0
56,1168,2,-1,1,0
47,0,2,-1,1,0
50,463,3,-1,1,0
50,-403,2,119,1,0
40,1029,2,117,1,0
50,1241,2,-1,1,0
34,815,2,-1,1,0
32,2378,2,-1,1,0
45,1503,3,-1,1,0
43,68,2,-1,1,0
34,876,2,-1,1,0
54,1162,2,-1,1,0
43,430,2,-1,1,0
40,219,2,196,1,0
40,1269,1,172,1,0
51,12,1,-1,1,0
46,4958,3,150,1,0
44,106,1,175,1,0
58,2479,1,-1,1,0
42,981,1,-1,1,0
33,751,1,-1,0,0
34,7717,1,-1,0,0
34,135,1,-1,0,0
35,1613,1,-1,0,0
56,0,1,-1,0,0
33,280,1,-1,0,0
31,2,1,-1,0,0
33,1636,1,-1,0,0
47,93,1,-1,0,0
45,3944,1,-1,0,0
32,2831,2,-1,0,0
42,-247,2,28,0,1
35,5260,1,182,0,0
33,1769,1,182,0,0
46,7378,1,-1,0,0
52,-723,1,-1,0,0
46,68,2,155,0,0
31,225,1,-1,0,0
36,0,1,96,0,0
51,1194,1,186,0,0
48,363,1,-1,0,0
30,414,5,-1,0,0
38,259,1,-1,0,0
37,0,2,-1,0,0
49,-24,3,-1,0,0
37,2152,1,-1,0,0
35,4463,1,-1,0,0
42,1958,1,172,0,0
35,7530,1,-1,0,0
43,1375,1,-1,0,0
42,2273,1,112,0,0
41,1100,1,173,0,0
53,53,1,-1,0,0
34,10,1,173,0,0
44,1880,1,124,0,0
45,5862,1,110,0,0
36,342,1,-1,0,0
58,1021,1,-1,0,0
47,829,1,188,0,0
47,3237,1,187,0,0
35,222,1,190,0,0
34,178,1,-1,0,0
39,585,1,181,0,0
57,0,1,-1,0,0
40,701,1,-1,0,0
50,541,1,-1,0,0
50,-353,1,175,0,0
56,0,1,154,0,0
36,871,1,-1,0,0
30,83,2,196,0,0
55,5010,1,-1,0,0
53,800,1,-1,0,0
37,690,1,179,0,0
46,1758,1,-1,0,0
51,730,2,-1,0,0
50,232,1,-1,0,0
38,193,1,-1,0,0
31,0,1,-1,0,0
46,771,1,-1,0,0
45,16,1,110,0,0
53,8563,1,-1,0,0
43,103,1,183,0,0
37,5427,1,159,0,0
37,1743,1,113,0,0
43,17655,1,-1,0,0
33,46,1,-1,0,0
58,8600,1,-1,0,0
50,5776,3,-1,0,0
33,82,2,-1,0,0
42,364,1,-1,0,0
40,1216,1,-1,0,0
38,2008,1,-1,0,0
34,2320,1,-1,0,0
31,2076,1,127,0,0
46,3046,1,183,0,0
56,803,2,-1,0,0
33,275,1,-1,0,0
36,215,1,-1,0,0
34,11,1,124,0,0
48,3008,1,187,0,0
35,421,1,-1,0,0
52,-2,1,-1,0,0
39,514,4,-1,0,0
47,19,2,123,0,0
59,797,2,165,0,0
34,20,2,-1,0,0
48,3713,2,-1,0,0
36,-38,2,-1,0,0
47,2540,5,-1,0,0
39,10189,2,123,0,0
55,78,2,-1,0,0
36,-148,2,-1,0,0
54,506,2,104,0,0
36,461,2,-1,0,0
51,-516,2,187,0,0
31,530,2,-1,0,0
58,4428,3,-1,0,0
47,21,2,-1,0,0
36,-92,3,-1,0,0
36,402,2,154,0,0
32,0,2,168,0,0
33,480,2,-1,0,0
43,-2122,3,-1,0,0
50,5816,2,-1,0,0
38,4644,2,-1,0,0
30,0,2,111,0,0
34,1430,3,-1,0,0
42,898,2,131,0,0
37,676,2,-1,0,0
43,1943,2,-1,0,0
40,132,2,-1,0,0
40,1411,3,-1,0,0
32,6188,1,-1,0,0
30,1439,1,-1,0,0
47,1095,1,110,0,0
56,12539,1,-1,0,0
50,1477,2,-1,0,0
53,952,3,-1,0,0
41,22,3,126,0,0
34,47,2,-1,0,0
35,0,4,-1,0,0
47,153,2,-1,0,0
51,1937,4,152,0,0
37,960,3,-1,0,0
45,0,5,-1,0,0
49,-341,2,-1,0,0
36,-179,2,124,0,0
34,172,1,-1,0,0
33,833,6,-1,0,0
46,177,1,-1,0,0
35,496,3,-1,0,0
42,1540,1,-1,0,0
35,2019,2,144,0,0
36,369,4,102,0,0
51,538,4,-1,0,0
45,17,1,152,0,0
31,355,1,193,0,0
51,3899,6,-1,0,0
56,1390,1,-1,0,0
41,1362,1,-1,0,0
46,1082,1,-1,0,0
36,3343,1,-1,0,0
33,48,5,-1,-1,0
35,808,1,-1,-1,0
55,4053,1,166,-1,0
50,0,1,-1,-1,0
46,138,1,-1,-1,0
42,412,4,169,-1,0
30,314,2,175,-1,1
32,1156,1,182,-1,0
31,3625,1,180,-1,0
33,102,1,-1,-1,0
52,299,4,-1,-1,0
52,488,3,-1,-1,0
45,2185,4,-1,-1,0
43,2124,1,-1,-1,0
31,7118,1,168,-1,0
37,345,1,-1,-1,0
33,0,1,170,-1,0
57,604,1,-1,-1,0
30,4319,1,-1,-1,0
32,2089,1,5,-1,1
51,1760,1,-1,-1,0
43,186,1,-1,-1,0
38,2600,1,-1,-1,0
31,1186,1,180,-1,0
40,961,1,133,-1,0
35,-126,1,-1,-1,0
42,266,1,-1,-1,0
58,60,2,-1,-1,0
36,649,1,111,-1,0
35,771,1,93,-1,0
30,521,1,-1,-1,0
49,342,3,-1,-1,0
37,804,1,170,-1,0
48,5057,1,-1,-1,0
48,3663,1,-1,-1,0
31,287,1,-1,-1,0
45,1309,1,170,-1,0
30,234,1,169,-1,0
56,238,1,-1,-1,0
41,67,1,-1,-1,0
44,2878,3,-1,-1,0
55,1983,1,-1,-1,0
50,1580,3,-1,-1,0
40,4608,2,156,-1,0
35,2189,3,-1,-1,0
40,1783,1,-1,-1,0
57,2762,1,-1,-1,0
41,81,3,-1,-1,0
48,2749,1,-1,-1,0
31,14,1,-1,-1,0
41,36,3,-1,-1,0
30,2284,1,-1,-1,0
32,11524,3,-1,-1,0
51,6451,2,-1,-1,0
37,1165,3,190,-1,1
43,1927,1,-1,-1,0
53,241,1,-1,-1,0
42,807,1,-1,-1,0
41,2184,1,153,-1,0
48,-285,1,-1,-1,0
36,1503,1,-1,-1,0
39,6012,1,119,-1,0
36,377,1,-1,-1,0
41,1011,1,174,-1,0
43,1577,1,-1,-1,0
56,107,1,-1,-1,0
36,0,3,-1,-1,0
32,7558,2,-1,-1,0
57,0,1,-1,-1,0
45,1066,2,-1,-1,0
55,938,1,-1,-1,0
36,6077,1,-1,-1,0
41,3700,1,-1,-1,0
46,1322,1,-1,-1,0
37,1353,1,-1,-1,0
51,10995,2,-1,-1,0
45,3080,1,-1,-1,0
35,816,7,-1,-1,0
46,3317,2,-1,-1,0
37,253,2,153,-1,0
50,8583,1,-1,-1,0
45,1009,2,-1,-1,0
53,26306,3,-1,-1,0
41,115,2,-1,-1,0
31,2420,1,-1,-1,0
55,12675,2,-1,-1,0
43,12618,1,-1,-1,0
44,612,1,-1,-1,0
31,203,1,-1,-1,0
52,1291,1,169,-1,0
41,-608,6,-1,-1,0
30,946,1,183,-1,0
57,5935,2,198,-1,0
37,332,2,-1,-1,0
42,515,2,-1,-1,0
52,3204,1,-1,-1,0
48,1175,1,-1,-1,0
36,2622,1,127,-1,0
38,2240,1,183,-1,0
32,269,1,-1,-1,0
55,4733,1,174,-1,0
31,8295,1,-1,-1,0
57,3495,3,-1,-1,0
50,167,1,133,-1,0
54,2272,1,189,-1,0
50,5794,1,-1,-1,0
31,5238,2,-1,-1,0
40,1708,2,174,-1,0
36,1207,2,-1,-1,0
32,2515,2,-1,-1,0
40,12212,3,-1,-1,0
33,0,2,-1,-1,0
37,-483,3,-1,-1,0
30,631,2,-1,-1,0
44,6649,2,-1,-1,0
42,16,3,-1,-1,0
39,12855,4,173,-1,0
54,1956,5,-1,-1,0
52,1648,3,-1,-1,0
55,372,5,-1,-1,0
56,382,2,-1,-1,0
33,3910,2,-1,-1,0
57,839,2,-1,-1,0
32,80,2,-1,-1,0
37,0,3,-1,-1,0
45,1148,2,-1,-1,0
